mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	4	1	C.V	0	-3.67074	/	C	I		V	V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
2	2	0	0	3/8	4	1	I	0	-3.81708	/	C	I		I	I							M	0	0	0, 4, 1		0	0	4	6	0.4	0.25	0.5	0.3333333333333333
4	4	0	0	3/8	4	1	V6				C	I		V6	V		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
5	5	0	0	3/8	4	1	I				C	I		I	I							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
5	5	1/4	1/4	3/8	4	1	vi6				C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0	0	1	0.0	0.0	0.125	0.0
6	6	0	0	3/8	4	1	V.V				C	V		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
6	6	1/4	1/4	3/8	4	1	V7				C	V		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	2	0.0	0.0	0.25	0.0
7	7	0	0	3/8	4	1	I	0.878052	-2.5	/	C	V		I	I							M	0	0	1, 5, 2		1	1	4	6	0.4	0.25	0.5	0.3333333333333333
8	8	0	0	3/8	4	1	IV6				C	V		IV6	IV		6					M	0	0	4, 1, 0		0	4	2	2	0.5	0.125	0.125	0.5
8	8	1/8	1/8	3/8	4	1	IV				C	V		IV	IV							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
8	8	1/4	1/4	3/8	4	1	ii				C	V		ii	ii							m	0	0	3, 0, 4		3	3	1	3	0.25	0.0625	0.1875	0.25
9	9	0	0	3/8	4	1	V65				C	V		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	5	0.16666666666666666	0.0625	0.4375	0.125
9	9	1/4	1/4	3/8	4	1	V				C	V		V	V							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
10	10	0	0	3/8	4	1	I64				C	V		I64	I		64					M	0	0	2, 1, 5		1	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
10	10	1/8	1/8	3/8	4	1	I6				C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.375	0.0
10	10	1/4	1/4	3/8	4	1	V2/IV				C	V		V2/IV	V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.375	0.0
11	11	0	0	3/8	4	1	IV6	0.146342	-3.59635	/	C	V		IV6	IV		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	0.3125	0.16666666666666666
11	11	1/8	1/8	3/8	4	1	I.ii7	0	-3.77745	/	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2	4	7	0.36363636363636365	0.25	0.5	0.3333333333333333
12	12	0	0	3/8	4	1	IV	0.146342	-3.37805	/	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	3	3	0.5	0.1875	0.1875	0.5
12	12	1/8	1/8	3/8	4	1	IV6	-0.146342	-3.37805	/	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3	2	8	0.2	0.125	0.625	0.16666666666666666
13	13	0	0	3/8	4	1	V7	0	-3.23171	/	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	4	14	0.2222222222222222	0.25	1.25	0.16666666666666666
14	14	0	0	3/8	4	1	I\\	0	-3.23171	/	C	I		I	I						\\	M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	1.0	0.0
14	14	1/4	1/4	3/8	4	1	V2/IV	0	-3.23171	/	C	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2	0	3	0.0	0.0	0.25	0.0
15	15	0	0	3/8	4	1	V7/ii	0.146342	-3.08537	/	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3	4	14	0.2222222222222222	0.25	1.25	0.16666666666666666
16	16	0	0	3/8	4	1	ii				C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	7	0.0	0.0	1.0	0.0
16	16	1/4	1/4	3/8	4	1	bVII6				C	I		bVII6	bVII		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
17	17	0	0	3/8	4	1	V7/IV	-0.146342	-3.23171	/	C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0	4	14	0.2222222222222222	0.25	1.25	0.16666666666666666
18	18	0	0	3/8	4	1	IV	-0.146342	-3.37805	/	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1	6	15	0.2857142857142857	0.375	1.625	0.1875
19	19	1/8	1/8	3/8	4	1	ii6	0	-3.52439	/	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1	3	4	0.42857142857142855	0.1875	0.3125	0.375
19	19	1/4	1/4	3/8	4	1	V65/V	0	-3.23171	/	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	4	3	0.5714285714285714	0.25	0.25	0.5
20	20	0	0	3/8	4	1	V[V	0.73171	-3.23171	/	C	I	V	V	V							M	0	0	1, 5, 2		1	1	1	12	0.07692307692307693	0.0625	1.1875	0.05
21	21	0	0	3/8	4	1	V(64)	0	-3.23171	/	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	12	0.0	0.0	1.125	0.0
22	22	0	0	3/8	4	1	V7	0	-3.08537	/	C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	16	0.058823529411764705	0.0	1.5	0.0
23	23	0	0	3/8	4	1	V(64)				C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	1	16	0.058823529411764705	0.0	1.5	0.0
24	24	0	0	3/8	4	1	V7				C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	13	0.0	0.0	1.25	0.0
25	25	0	0	3/8	4	1	V(64)				C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	12	0.0	0.0	1.125	0.0
26	26	0	0	3/8	4	1	V7				C	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	16	0.058823529411764705	0.0	1.5	0.0
27	27	0	0	3/8	4	1	V(64)				C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	1	16	0.058823529411764705	0.0	1.5	0.0
28	28	0	0	3/8	4	1	V				C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	0.8125	0.0
28	28	1/4	1/4	3/8	4	1	V(64)	-0.439026	-2.5	/	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	8	0.0	0.0	0.5	0.0
29	29	0	0	3/8	4	1	V				C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	10	0.0	0.0	0.8125	0.0
29	29	1/4	1/4	3/8	4	1	V(64)				C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	8	0.0	0.0	0.5	0.0
30	30	0	0	3/8	4	1	V				C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
30	30	1/8	1/8	3/8	4	1	V(64)	-0.146342	-2.64634	/	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	8	0.0	0.0	0.5	0.0
30	30	1/4	1/4	3/8	4	1	V				C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
31	31	0	0	3/8	4	1	V(64)				C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	8	0.0	0.0	0.5	0.0
31	31	1/8	1/8	3/8	4	1	V				C	I	V	V	V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
31	31	1/4	1/4	3/8	4	1	V(64)	-0.146342	-2.64634	/	C	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1	0	8	0.0	0.0	0.5	0.0
32	32	0	0	3/8	4	1	V]				C	I	V	V	V							M	0	0	1, 5, 2		1	1	3	12	0.2	0.375	1.5	0.2
34	34	0	0	3/8	4	1	I				C	I		I	I							M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
35	35	0	0	3/8	4	1	vi				C	I		vi	vi							m	0	0	3, 0, 4		3	3	2	9	0.18181818181818182	0.125	1.0	0.1111111111111111
36	36	0	0	3/8	4	1	viio/V				C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6	3	12	0.2	0.15625	1.34375	0.10416666666666667
37	37	0	0	3/8	4	1	V/V	0	-3.08537	/	C	I		V/V	V				V			M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.875	0.0
