mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/4	4	1	F.iv6					F	I		iv6	iv		6					m	0	0	-5, -1, -2		-2	-5	3	3	0.5	0.03125	0.71875	0.041666666666666664
2	2	0	0	2/4	4	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	4	0.2	0.0	0.375	0.0
3	3	0	0	2/4	4	1	V7				iv	F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.0	0.25	0.0
3	3	1/4	1/4	2/4	4	1	iv6					F	I		iv6	iv		6					m	0	0	-5, -1, -2		-2	-5	1	3	0.25	0.03125	0.71875	0.041666666666666664
4	4	0	0	2/4	4	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	8	0.2	0.0	0.75	0.0
4	4	1/4	1/4	2/4	4	1	V2	2.04879	-2.93903	/		F	I		V2	V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.28125	0.0
5	5	0	0	2/4	4	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.28125	0.0
5	5	1/8	1/8	2/4	4	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
5	5	1/4	1/4	2/4	4	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.28125	0.0
5	5	3/8	3/8	2/4	4	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
6	6	0	0	2/4	4	1	I	0.195123	-2.64635	/		F	I		I	I							M	0	0	-1, 3, 0		-1	-1	5	8	0.38461538461538464	0.21875	0.90625	0.19444444444444445
7	7	0	0	2/4	4	1	ii6	0.585368	-2.69512	/		F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	1	4	0.2	0.125	0.3125	0.2857142857142857
7	7	1/4	1/4	2/4	4	1	V(4)					F	I		V(4)	V			4				M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	0.3125	0.0
7	7	3/8	3/8	2/4	4	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
8	8	0	0	2/4	4	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	3	8	0.2727272727272727	0.09375	0.78125	0.10714285714285714
8	8	11/32	11/32	2/4	4	1	IV					F	I		IV	IV							M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.125	0.3125	0.2857142857142857
9	9	0	0	2/4	4	1	I				V	F	I		I	I							M	0	0	-1, 3, 0		-1	-1	3	2	0.6	0.09375	0.125	0.42857142857142855
