mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	4	1	c#.i64				c#	i		i64		i		64					m	1	1	8, 7, 4		7.0	8.0	0	1	0.0	0.0	0.25	0.0
2	1	0	0	2/2	4	1	V6				c#	i		V6		V		6					M	1	1	12, 9, 8		8.0	12.0	0	1	0.0	0.0	0.5	0.0
2	1	1/2	1/2	2/2	4	1	i				c#	i		i		i							m	1	1	7, 4, 8		7.0	7.0	0	1	0.0	0.0	0.5	0.0
3	2	0	0	2/2	4	1	iv6				c#	i		iv6		iv		6					m	1	1	3, 7, 6		6.0	3.0	0	1	0.0	0.0	0.75	0.0
3	2	3/4	3/4	2/2	4	1	i64				c#	i		i64		i		64					m	1	1	8, 7, 4		7.0	8.0	0	1	0.0	0.0	0.25	0.0
4	3	0	0	2/2	4	1	iv				c#	i		iv		iv							m	1	1	6, 3, 7		6.0	6.0	0	2	0.0	0.0	0.5	0.0
4	3	1/2	1/2	2/2	4	1	V7				c#	i		V7		V		7					Mm7	1	1	8, 12, 9, 6		8.0	8.0	0	2	0.0	0.0	0.5	0.0
5	4	0	0	2/2	4	1	i6				c#	i		i6		i		6					m	1	1	4, 8, 7		7.0	4.0	1	1	0.5	0.25	0.25	0.5
5	4	1/2	1/2	2/2	4	1	i				c#	i		i		i							m	1	1	7, 4, 8		7.0	7.0	0	2	0.0	0.0	0.75	0.0
6	5	0	0	2/2	4	1	#viio/iv				c#	i		#viio/iv		#vii	o			iv			o	1	1	11, 8, 5		11.0	11.0	0	3	0.0	0.0	1.25	0.0
6	5	1/2	1/2	2/2	4	1	iv(4)				c#	i		iv(4)		iv			4				m	1	1	6, 5, 7		6.0	6.0	0	1	0.0	0.0	0.5	0.0
6	5	3/4	3/4	2/2	4	1	iv				c#	i		iv		iv							m	1	1	6, 3, 7		6.0	6.0	0	1	0.0	0.0	0.25	0.0
7	6	0	0	2/2	4	1	bII	0	-3.05	/	c#	i		bII		bII							M	1	1	2, 6, 3		2.0	2.0	0	2	0.0	0.0	1.0	0.0
7	6	1/4	1/4	2/2	4	1	bII(#2)	0	-3.05	/	c#	i		bII(#2)		bII			#2				M	1	1	2, 11, 3		2.0	2.0	0	1	0.0	0.0	0.25	0.0
7	6	1/2	1/2	2/2	4	1	bII	0	-3.05	/	c#	i		bII		bII							M	1	1	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.25	0.0
7	6	3/4	3/4	2/2	4	1	iv64	0	-3.05	/	c#	i		iv64		iv		64					m	1	1	7, 6, 3		6.0	7.0	0	2	0.0	0.0	0.5	0.0
