mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	57/2	57/2	0.5	1/8	1/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	29	29	0.5	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	14	59/2	59/2	0.5	3/8	3/8	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
16	15	30	30	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	32	32	2.0	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
18	17	34	34	1.0	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	35	35	0.5	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	17	71/2	71/2	0.5	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	36	36	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
20	19	38	38	1.0	0	0	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
20	19	39	39	0.5	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
20	19	79/2	79/2	0.5	3/8	3/8	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
21	20	40	40	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	20	41	41	1.0	1/4	1/4	2/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
22	21	42	42	0.5	0	0	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
22	21	85/2	85/2	1.0	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	21	87/2	87/2	0.5	3/8	3/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	22	44	44	0.5	0	0	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	22	89/2	89/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	22	45	45	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	22	91/2	91/2	0.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	23	46	46	1.0	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
24	23	47	47	1.0	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	24	48	48	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	25	50	50	1.0	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	25	51	51	0.5	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
26	25	103/2	103/2	0.5	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	26	52	52	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
28	27	54	54	1.0	0	0	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
28	27	55	55	0.5	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
28	27	111/2	111/2	0.5	3/8	3/8	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
29	28	56	56	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	28	57	57	1.0	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	58	58	0.5	0	0	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
30	29	117/2	117/2	1.0	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	29	119/2	119/2	0.5	3/8	3/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	30	60	60	0.5	0	0	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	30	121/2	121/2	0.5	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	30	61	61	0.5	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	30	123/2	123/2	0.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	62	62	1.0	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
32	31	63	63	2.0	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
33	32	65	65	1.0	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	33	66	66	1.5	0	0	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	135/2	135/2	0.5	3/8	3/8	2/4	4	1		iio6	A	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
35	34	68	68	1.0	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	69	69	1.0	1/4	1/4	2/4	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
36	35	70	70	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
37	36	72	72	1.0	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	73	73	1.0	1/4	1/4	2/4	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
38	37	74	74	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	37	75	75	1.0	1/4	1/4	2/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
39	38	76	76	0.5	0	0	2/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
39	38	153/2	153/2	0.5	1/8	1/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	38	77	77	0.75	1/4	1/4	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
39	38	311/4	311/4	0.25	7/16	7/16	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
40	39	78	78	1.0	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
40	39	79	79	0.5	1/4	1/4	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	159/2	159/2	0.5	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	80	80	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
41	40	81	81	1.0	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	82	82	2.0	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
43	42	84	84	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	86	86	2.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
45	44	88	88	0.5	0	0	2/4	4	1		V/IV	A	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
45	44	177/2	177/2	1.5	1/8	1/8	2/4	4	1		V/IV	A	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
46	45	90	90	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	91	91	1.0	1/4	1/4	2/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
47	46	92	92	0.5	0	0	2/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
47	46	185/2	185/2	0.5	1/8	1/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	46	93	93	0.5	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
47	46	187/2	187/2	0.5	3/8	3/8	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	94	94	0.5	0	0	2/4	4	1		V[V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
48	47	189/2	189/2	0.5	1/8	1/8	2/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
48	47	95	95	0.5	1/4	1/4	2/4	4	1		V43/V	A	I	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	191/2	191/2	0.5	3/8	3/8	2/4	4	1		V2/V]	A	I	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
49	48	96	96	2.0	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	98	98	1.5	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	49	199/2	199/2	0.5	3/8	3/8	2/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
51	50	100	100	1.0	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
51	50	101	101	0.5	1/4	1/4	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
51	50	203/2	203/2	0.5	3/8	3/8	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
52	51	102	102	2.0	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
53	52	104	104	1.0	0	0	2/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
53	52	105	105	0.5	1/4	1/4	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	211/2	211/2	0.5	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	106	106	1.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	107	107	0.5	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
54	53	215/2	215/2	0.5	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	108	108	0.5	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
55	54	217/2	217/2	0.25	1/8	1/8	2/4	4	1		V65/vi	A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
55	54	435/4	435/4	0.25	3/16	3/16	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
55	54	109	109	0.25	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	437/4	437/4	0.25	5/16	5/16	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
55	54	219/2	219/2	0.75	3/8	3/8	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
56	55	441/4	441/4	0.75	1/16	1/16	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
56	55	111	111	0.5	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
56	55	223/2	223/2	0.5	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	56	112	112	2.0	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	114	114	2.0	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	58	116	116	0.5	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
59	58	233/2	233/2	1.0	1/8	1/8	2/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
59	58	235/2	235/2	0.5	3/8	3/8	2/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
60	59	118	118	2.0	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
61	60	120	120	1.0	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	60	121	121	1.5	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
62	61	245/2	245/2	1.0	1/8	1/8	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
62	61	247/2	247/2	0.5	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	124	124	0.5	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	62	249/2	249/2	0.375	1/8	1/8	2/4	4	1		V43/vi	A	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
63	62	999/8	999/8	0.125	7/32	7/32	2/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
63	62	125	125	0.375	1/4	1/4	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	1003/8	1003/8	0.125	11/32	11/32	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	62	251/2	251/2	0.25	3/8	3/8	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	62	503/4	503/4	0.125	7/16	7/16	2/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
63	62	1007/8	1007/8	0.125	15/32	15/32	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
64	63	126	126	2.0	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
65	64	128	128	4.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
66	65	132	132	4.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
67	66	136	136	4.0	0	0	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	67	140	140	2.0	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
68	67	142	142	2.0	1/2	1/2	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	68	144	144	6.0	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	69	150	150	2.0	1/2	1/2	4/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
71	70	152	152	1.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	70	153	153	2.0	1/4	1/4	4/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
71	70	155	155	1.0	3/4	3/4	4/4	4	1		V7/II	A	I		V7/II	V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
72	71	156	156	1.0	0	0	4/4	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
72	71	157	157	1.0	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	71	158	158	1.0	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
72	71	159	159	1.0	3/4	3/4	4/4	4	1		V43(+9)/V	A	I		V43(+9)/V	V		43	+9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
73	72	160	160	1.0	0	0	4/4	4	1		V[V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
73	72	161	161	1.0	1/4	1/4	4/4	4	1		V7(4)/V	A	I	V	V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
73	72	162	162	1.0	1/2	1/2	4/4	4	1		V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
73	72	163	163	1.0	3/4	3/4	4/4	4	1		V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	164	164	1.0	0	0	4/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
74	73	165	165	6.0	1/4	1/4	4/4	4	1		I6	A	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
75	74	171	171	1.0	3/4	3/4	4/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
76	75	172	172	1.0	0	0	4/4	4	1		V2	A	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	75	173	173	6.0	1/4	1/4	4/4	4	1		V65	A	I	V	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	76	179	179	1.0	3/4	3/4	4/4	4	1		V43	A	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
78	77	180	180	2.0	0	0	4/4	4	1		I64]	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
78	77	182	182	1.0	1/2	1/2	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
78	77	183	183	1.0	3/4	3/4	4/4	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
79	78	184	184	1.0	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
79	78	185	185	1.0	1/4	1/4	4/4	4	1		VI	A	I		VI	VI							M	0	0	3, 7, 4		3	3
79	78	186	186	2.0	1/2	1/2	4/4	4	1		V2/II	A	I		V2/II	V		2		II			Mm7	0	0	1, 3, 7, 4		3	1
80	79	188	188	1.0	0	0	4/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
80	79	189	189	1.0	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	79	190	190	1.0	1/2	1/2	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	79	191	191	2.0	3/4	3/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
81	80	193	193	1.0	1/4	1/4	4/4	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
81	80	194	194	1.0	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
81	80	195	195	1.0	3/4	3/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	81	196	196	1.0	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
82	81	197	197	1.0	1/4	1/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	81	198	198	1.0	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
82	81	199	199	1.0	3/4	3/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	200	200	1.0	0	0	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	82	201	201	1.0	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	82	202	202	1.0	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	82	203	203	1.0	3/4	3/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
84	83	204	204	2.0	0	0	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
84	83	206	206	2.0	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
85	84	208	208	4.0	0	0	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
86	85	212	212	11.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
88	87	223	223	1.0	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
89	88	224	224	4.0	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
90	89	228	228	2.0	0	0	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	230	230	4.0	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
91	90	234	234	2.0	1/2	1/2	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	236	236	2.0	0	0	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
92	91	238	238	6.0	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
94	93	244	244	2.0	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	93	246	246	9.0	1/2	1/2	4/4	4	1		@none	A	I		@none	@none							m	0	0				
96	95	255	255	1.0	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
97	96	256	256	4.0	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
98	97	260	260	5.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
99	98	265	265	4.0	1/4	1/4	4/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
100	99	269	269	3.0	1/4	1/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
101	100	272	272	1.0	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	100	273	273	3.0	1/4	1/4	4/4	4	1		IV43/IV	A	I		IV43/IV	IV		43		IV			Mm7	0	0	-1, -4, -2, 2		-2	-1
102	101	276	276	1.0	0	0	4/4	4	1		IV\\	A	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
102	101	277	277	8.0	1/4	1/4	4/4	4	1		@none	A	I		@none	@none							m	0	0				
104	103	285	285	2.0	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	103	287	287	1.0	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	288	288	1.0	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	289	289	1.0	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
105	104	290	290	1.0	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
105	104	291	291	1.0	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	105	292	292	4.0	0	0	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
