mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	54	54	1.5	0	0	6/8	4	1		#viio2	e	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
19	19	111/2	111/2	4.5	3/8	3/8	6/8	4	1		V6\\	e	i		V6		V		6				\\	M	1	1	5, 2, 1		1	5
21	21	60	60	1.5	0	0	6/8	4	1		i[i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
21	21	123/2	123/2	1.5	3/8	3/8	6/8	4	1		#viio64	e	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
22	22	63	63	1.5	0	0	6/8	4	1		i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
22	22	129/2	129/2	1.5	3/8	3/8	6/8	4	1		#viio64	e	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
23	23	66	66	1.5	0	0	6/8	4	1		i6]	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
23	23	135/2	135/2	0.5	3/8	3/8	6/8	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
23	23	68	68	0.5	1/2	1/2	6/8	4	1		V6/iv	e	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
23	23	137/2	137/2	0.5	5/8	5/8	6/8	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
24	24	69	69	1.5	0	0	6/8	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
24	24	141/2	141/2	2.25	3/8	3/8	6/8	4	1		vii	e	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
25	25	291/4	291/4	1.75	3/16	3/16	6/8	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
25	25	149/2	149/2	0.5	5/8	5/8	6/8	4	1		vi.iv6	e	vi		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
26	26	75	75	3.0	0	0	6/8	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
27	27	78	78	3.0	0	0	6/8	4	1		i	e	vi		i		i							m	1	1	0, -3, 1		0	0
28	28	81	81	3.0	0	0	6/8	4	1		iii.V65	e	iii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
29	29	84	84	3.0	0	0	6/8	4	1		i	e	iii		i		i							m	1	1	0, -3, 1		0	0
30	30	87	87	2.5	0	0	6/8	4	1		VI	e	iii		VI		VI							M	1	1	-4, 0, -3		-4	-4
30	30	179/2	179/2	0.5	5/8	5/8	6/8	4	1		Ger6	e	iii		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
31	31	90	90	0.75	0	0	6/8	4	1		V[V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
31	31	363/4	363/4	0.25	3/16	3/16	6/8	4	1		iv6	e	iii	V	iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
31	31	91	91	0.5	1/4	1/4	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
31	31	183/2	183/2	1.0	3/8	3/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
31	31	185/2	185/2	0.5	5/8	5/8	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	93	93	0.25	0	0	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	373/4	373/4	0.5	1/16	1/16	6/8	4	1		VI6	e	iii	V	VI6		VI		6					M	1	1	0, -3, -4		-4	0
32	32	375/4	375/4	0.25	3/16	3/16	6/8	4	1		viio43/V	e	iii	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
32	32	94	94	0.25	1/4	1/4	6/8	4	1		V6	e	iii	V	V6		V		6					M	1	1	5, 2, 1		1	5
32	32	377/4	377/4	0.25	5/16	5/16	6/8	4	1		Ger6	e	iii	V	Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
32	32	189/2	189/2	0.25	3/8	3/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	379/4	379/4	0.25	7/16	7/16	6/8	4	1		viio7/V	e	iii	V	viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
32	32	95	95	0.25	1/2	1/2	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	381/4	381/4	0.25	9/16	9/16	6/8	4	1		V7/V	e	iii	V	V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
32	32	191/2	191/2	0.25	5/8	5/8	6/8	4	1		V	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
32	32	383/4	383/4	0.25	11/16	11/16	6/8	4	1		V7/V	e	iii	V	V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
33	33	96	96	1.5	0	0	6/8	4	1		V]	e	iii	V	V		V							M	1	1	1, 5, 2		1	1
33	33	195/2	195/2	4.5	3/8	3/8	6/8	4	1		III.V\\	e	III		V		V						\\	M	1	0	1, 5, 2		1	1
35	35	102	102	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	105	105	3.0	0	0	6/8	4	1		V43	e	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
37	37	108	108	1.5	0	0	6/8	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
37	37	219/2	219/2	1.5	3/8	3/8	6/8	4	1		V43	e	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
38	38	111	111	3.0	0	0	6/8	4	1		V2	e	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	114	114	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	231/2	231/2	1.5	3/8	3/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
40	40	117	117	1.0	0	0	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
40	40	118	118	0.5	1/4	1/4	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
40	40	237/2	237/2	1.5	3/8	3/8	6/8	4	1		I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
41	41	120	120	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	243/2	243/2	1.0	3/8	3/8	6/8	4	1		IV(+4)	e	III		IV(+4)		IV			+4				M	1	0	-1, 3, 0	5	-1	-1
41	41	245/2	245/2	0.5	5/8	5/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
42	42	123	123	3.0	0	0	6/8	4	1		viio7	e	III		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
43	43	126	126	1.5	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	255/2	255/2	0.5	3/8	3/8	6/8	4	1		ii64(2)	e	III		ii64(2)		ii		64	2				m	1	0	3, 4, -1		2	3
43	43	128	128	1.0	1/2	1/2	6/8	4	1		ii64	e	III		ii64		ii		64					m	1	0	3, 2, -1		2	3
44	44	129	129	1.0	0	0	6/8	4	1		V(9)	e	III		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
44	44	130	130	0.5	1/4	1/4	6/8	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
44	44	261/2	261/2	1.5	3/8	3/8	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
45	45	132	132	1.5	0	0	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
45	45	267/2	267/2	0.5	3/8	3/8	6/8	4	1		ii6(#76)	e	III		ii6(#76)		ii		6	#76				m	1	0	-1, 5, 7		2	-1
45	45	134	134	0.5	1/2	1/2	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
45	45	269/2	269/2	0.5	5/8	5/8	6/8	4	1		ii	e	III		ii		ii							m	1	0	2, -1, 3		2	2
46	46	135	135	1.0	0	0	6/8	4	1		V6(2)	e	III		V6(2)		V		6	2				M	1	0	5, 2, 3		1	5
46	46	136	136	0.5	1/4	1/4	6/8	4	1		V6	e	III		V6		V		6					M	1	0	5, 2, 1		1	5
46	46	273/2	273/2	1.5	3/8	3/8	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
47	47	138	138	0.75	0	0	6/8	4	1		I(11#2)	e	III		I(11#2)		I			11#2				M	1	0	0, 9, 1	-1	0	0
47	47	555/4	555/4	0.75	3/16	3/16	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
47	47	279/2	279/2	2.0	3/8	3/8	6/8	4	1		V65/V	e	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
48	48	283/2	283/2	2.0	1/8	1/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
48	48	287/2	287/2	0.5	5/8	5/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
49	49	144	144	0.75	0	0	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
49	49	579/4	579/4	0.25	3/16	3/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	145	145	0.25	1/4	1/4	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
49	49	581/4	581/4	0.25	5/16	5/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	291/2	291/2	0.75	3/8	3/8	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
49	49	585/4	585/4	0.25	9/16	9/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
49	49	293/2	293/2	0.5	5/8	5/8	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
50	50	147	147	0.75	0	0	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
50	50	591/4	591/4	0.25	3/16	3/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	148	148	0.25	1/4	1/4	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
50	50	593/4	593/4	0.25	5/16	5/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	297/2	297/2	0.75	3/8	3/8	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
50	50	597/4	597/4	0.25	9/16	9/16	6/8	4	1		i64	e	III		i64		i		64					m	1	0	1, 0, -3		0	1
50	50	299/2	299/2	0.5	5/8	5/8	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
51	51	150	150	1.0	0	0	6/8	4	1		V\\	e	III		V		V						\\	M	1	0	1, 5, 2		1	1
51	51	151	151	0.5	1/4	1/4	6/8	4	1		V65	e	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
51	51	303/2	303/2	0.5	3/8	3/8	6/8	4	1		I	e	III		I		I							M	1	0	0, 4, 1		0	0
51	51	152	152	0.5	1/2	1/2	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
51	51	305/2	305/2	0.5	5/8	5/8	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
52	52	153	153	0.5	0	0	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
52	52	307/2	307/2	0.5	1/8	1/8	6/8	4	1		I64	e	III		I64		I		64					M	1	0	1, 0, 4		0	1
52	52	154	154	0.5	1/4	1/4	6/8	4	1		V43/V	e	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
52	52	309/2	309/2	1.0	3/8	3/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
52	52	311/2	311/2	0.5	5/8	5/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
53	53	156	156	0.75	0	0	6/8	4	1		viio2	e	III		viio2		vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
53	53	627/4	627/4	0.25	3/16	3/16	6/8	4	1		V	e	III		V		V							M	1	0	1, 5, 2		1	1
53	53	157	157	0.5	1/4	1/4	6/8	4	1		#viio2/vi	e	III		#viio2/vi		#vii	o	2		vi			o7	1	0	-1, 8, 5, 2		8	-1
53	53	315/2	315/2	1.0	3/8	3/8	6/8	4	1		V7/vi	e	III		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
53	53	317/2	317/2	0.25	5/8	5/8	6/8	4	1		vi64	e	III		vi64		vi		64					m	1	0	4, 3, 0		3	4
53	53	635/4	635/4	0.25	11/16	11/16	6/8	4	1		vi%43	e	III		vi%43		vi	%	43					%7	1	0	-3, 1, 3, 0		3	-3
54	54	159	159	1.0	0	0	6/8	4	1		V7/V	e	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
54	54	160	160	0.25	1/4	1/4	6/8	4	1		v64	e	III		v64		v		64					m	1	0	2, 1, -2		1	2
54	54	641/4	641/4	0.25	5/16	5/16	6/8	4	1		v%43	e	III		v%43		v	%	43					%7	1	0	-5, -1, 1, -2		1	-5
54	54	321/2	321/2	1.0	3/8	3/8	6/8	4	1		V7/IV	e	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
54	54	323/2	323/2	0.25	5/8	5/8	6/8	4	1		IV	e	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
54	54	647/4	647/4	0.25	11/16	11/16	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
55	55	162	162	1.5	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
55	55	327/2	327/2	1.5	3/8	3/8	6/8	4	1		V43/IV	e	III		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
56	56	165	165	1.0	0	0	6/8	4	1		#viio65/ii	e	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
56	56	166	166	0.5	1/4	1/4	6/8	4	1		V2/ii	e	III		V2/ii		V		2		ii			Mm7	1	0	1, 3, 7, 4		3	1
56	56	333/2	333/2	1.0	3/8	3/8	6/8	4	1		V6/V	e	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
56	56	335/2	335/2	0.5	5/8	5/8	6/8	4	1		viio65	e	III		viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
57	57	168	168	1.0	0	0	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
57	57	169	169	2.0	1/4	1/4	6/8	4	1		v	e	III		v		v							m	1	0	1, -2, 2		1	1
58	58	171	171	1.0	0	0	6/8	4	1		#viio43/ii	e	III		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
58	58	172	172	1.5	1/4	1/4	6/8	4	1		V6/V	e	III		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
58	58	347/2	347/2	1.0	5/8	5/8	6/8	4	1		viio43	e	III		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
59	59	349/2	349/2	1.0	1/8	1/8	6/8	4	1		I6	e	III		I6		I		6					M	1	0	4, 1, 0		0	4
59	59	351/2	351/2	1.0	3/8	3/8	6/8	4	1		#viio65/ii	e	III		#viio65/ii		#vii	o	65		ii			o7	1	0	4, 1, -2, 7		7	4
59	59	353/2	353/2	1.0	5/8	5/8	6/8	4	1		ii6	e	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
60	60	355/2	355/2	1.0	1/8	1/8	6/8	4	1		viio7/V	e	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
60	60	357/2	357/2	1.0	3/8	3/8	6/8	4	1		I64	e	III		I64		I		64					M	1	0	1, 0, 4		0	1
60	60	359/2	359/2	1.0	5/8	5/8	6/8	4	1		Ger6	e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
61	61	361/2	361/2	3.0	1/8	1/8	6/8	4	1		viio65/V	e	III		viio65/V		vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
62	62	367/2	367/2	3.0	1/8	1/8	6/8	4	1		Ger6	e	III		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-4, 0, -3, 6		6	-4
63	63	373/2	373/2	3.0	1/8	1/8	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
64	64	379/2	379/2	2.5	1/8	1/8	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
65	65	192	192	3.0	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
66	66	195	195	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	67	198	198	3.0	0	0	6/8	4	1		V(64)	e	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
68	68	201	201	3.0	0	0	6/8	4	1		V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
69	69		204		0	0	6/8	4	1	1	I\\	e	III		I		I						\\	M	1	0	0, 4, 1		0	0
69	69		411/2		3/8	3/8	6/8	4	1	1	V7	e	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
70	70		207		0	0	6/8	4	1	1	i.i	e	i		i		i							m	1	1	0, -3, 1		0	0
70	70		417/2		3/8	3/8	6/8	4	1	1	V6	e	i		V6		V		6					M	1	1	5, 2, 1		1	5
71	71		210		0	0	6/8	4	1	1	bI.iii	e	bI		iii		iii							m	1	0	4, 1, 5		4	4
71	71		423/2		3/8	3/8	6/8	4	1	1	V43	e	bI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
71	71		425/2		5/8	5/8	6/8	4	1	1	V7	e	bI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
72	70		213		0	0	6/8	4	1	1	I	e	bI		I		I							M	1	0	0, 4, 1		0	0
72	70		429/2		3/8	3/8	6/8	4	1	1	V6	e	bI		V6		V		6					M	1	0	5, 2, 1		1	5
74	72	204	219	1.5	0	0	6/8	4	1		I	e	bI		I		I							M	1	0	0, 4, 1		0	0
74	72	411/2	441/2	4.5	3/8	3/8	6/8	4	1		V6	e	bI		V6		V		6					M	1	0	5, 2, 1		1	5
76	74	210	225	1.5	0	0	6/8	4	1		i	e	bI		i		i							m	1	0	0, -3, 1		0	0
76	74	423/2	453/2	4.5	3/8	3/8	6/8	4	1		v.#viio6	e	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
78	76	216	231	1.5	0	0	6/8	4	1		i	e	v		i		i							m	1	1	0, -3, 1		0	0
78	76	435/2	465/2	4.5	3/8	3/8	6/8	4	1		V6	e	v		V6		V		6					M	1	1	5, 2, 1		1	5
80	78	222	237	3.0	0	0	6/8	4	1		i	e	v		i		i							m	1	1	0, -3, 1		0	0
81	79	225	240	1.5	0	0	6/8	4	1		V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
81	79	453/2	483/2	4.5	3/8	3/8	6/8	4	1		VI	e	v		VI		VI							M	1	1	-4, 0, -3		-4	-4
83	81	231	246	3.0	0	0	6/8	4	1		vi.i	e	vi		i		i							m	1	1	0, -3, 1		0	0
84	82	234	249	1.5	0	0	6/8	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
84	82	471/2	501/2	4.5	3/8	3/8	6/8	4	1		VI	e	vi		VI		VI							M	1	1	-4, 0, -3		-4	-4
86	84	240	255	1.5	0	0	6/8	4	1		bIV.I64	e	bIV		I64		I		64					M	1	0	1, 0, 4		0	1
86	84	483/2	513/2	6.0	3/8	3/8	6/8	4	1		V7	e	bIV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
88	86	495/2	525/2	1.5	3/8	3/8	6/8	4	1		I64	e	bIV		I64		I		64					M	1	0	1, 0, 4		0	1
89	87	249	264	1.5	0	0	6/8	4	1		I	e	bIV		I		I							M	1	0	0, 4, 1		0	0
89	87	501/2	531/2	2.0	3/8	3/8	6/8	4	1		V2/IV	e	bIV		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
90	88	505/2	535/2	2.5	1/8	1/8	6/8	4	1		V7(9)/ii	e	bIV		V7(9)/ii		V		7	9	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3
91	89	255	270	3.0	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
92	90	258	273	1.5	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
92	90	519/2	549/2	1.5	3/8	3/8	6/8	4	1		V7(+2)/ii	e	bIV		V7(+2)/ii		V		7	+2	ii			Mm7	1	0	3, 7, 4, 1	-2	3	3
93	91	261	276	6.0	0	0	6/8	4	1		ii64	e	bIV		ii64		ii		64					m	1	0	3, 2, -1		2	3
95	93	267	282	6.0	0	0	6/8	4	1		bVII	e	bIV		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
97	95	273	288	6.0	0	0	6/8	4	1		v.V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
99	97	279	294	1.5	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
99	97	561/2	591/2	1.5	3/8	3/8	6/8	4	1		V7	e	v		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	98	282	297	1.5	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
100	98	567/2	597/2	1.5	3/8	3/8	6/8	4	1		V7(+2)	e	v		V7(+2)		V		7	+2				Mm7	1	1	1, 5, 2, -1	-4	1	1
101	99	285	300	6.0	0	0	6/8	4	1		V(64)	e	v		V(64)		V			64				M	1	1	1, 0, -3		1	1
103	101	291	306	6.0	0	0	6/8	4	1		VI.V65/V	e	VI		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
105	103	297	312	3.0	0	0	6/8	4	1		V2	e	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
106	104	300	315	3.0	0	0	6/8	4	1		V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
107	105	303	318	3.0	0	0	6/8	4	1		V65	e	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
108	106	306	321	3.0	0	0	6/8	4	1		V7	e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
109	107	309	324	1.5	0	0	6/8	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
109	107	621/2	651/2	1.5	3/8	3/8	6/8	4	1		V	e	VI		V		V							M	1	0	1, 5, 2		1	1
110	108	312	327	3.0	0	0	6/8	4	1		@none	e	VI		@none		@none							m	1	0				
