mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.25	0	0	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	0
1	1	1/4	0.25	1/16	1/16	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	1
1	1	1/2	0.5	1/8	1/8	3/8	4	1	1/8		1/8	1		-2	46	Bb2	2	2
1	1	1	0.5	1/4	1/4	3/8	4	1	1/8		1/8	1		-2	46	Bb2	2	3
2	2	3/2	0.25	0	0	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	4
2	2	7/4	0.25	1/16	1/16	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	5
2	2	2	0.5	1/8	1/8	3/8	4	1	1/8		1/8	1		-2	46	Bb2	2	6
2	2	5/2	0.5	1/4	1/4	3/8	4	1	1/8		1/8	1		-2	46	Bb2	2	7
3	3	3	0.25	0	0	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	8
3	3	13/4	0.25	1/16	1/16	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	9
3	3	7/2	0.25	1/8	1/8	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	10
3	3	15/4	0.25	3/16	3/16	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	11
3	3	4	0.25	1/4	1/4	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	12
3	3	17/4	0.25	5/16	5/16	3/8	4	1	1/16		1/16	1		-2	46	Bb2	2	13
4	4	9/2	1.5	0	0	3/8	4	1	3/8		1/4	3/2		-2	46	Bb2	2	17
4	4	21/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-1	65	F4	4	14
4	4	11/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-2	70	Bb4	4	15
4	4	23/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		2	74	D5	5	16
5	5	6	0.25	0	0	3/8	2	1	1/16		1/16	1		0	72	C5	5	18
5	5	25/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		-2	70	Bb4	4	19
5	5	13/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69	A4	4	20
5	5	27/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		1	67	G4	4	21
5	5	7	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69	A4	4	22
5	5	29/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		-1	65	F4	4	23
